name,usage
SHWETA,Hindi
SHWETA,Gujarati
SHYAM,Indian
SHYAM,Hindi
SHYAM,Marathi
SHYAM,Telugu
SHYAM,Malayalam
SHYAM,Tamil
SHYAM,Kannada
SHYAM,Bengali
SHYAM,Nepali
SHYAMA,Hinduism
SHYAMA,Indian
SHYAMA,Hindi
SHYAMAL,Bengali
SHYAMALA,Tamil
SHYAMALA,Indian
SHYAMALA,Telugu
SHYAMALA,Marathi
SHYLA,English
SIAMION,Belarusian
SIÂN,Welsh
SIANA,Welsh
SIANI,Welsh
SIARHEI,Belarusian
SIARL,Welsh
SIAVASH,Persian
SIAVASH,Persian Mythology
SIAVUSH,Persian
SIB,Bengali
SIBÉAL,Irish
SIBILLA,Italian
SIBONAKALISO,Southern African
SIBONAKALISO,Zulu
SIBONGILE,Southern African
SIBONGILE,Zulu
SIBONGILE,Ndebele
SIBUSISIWE,Southern African
SIBUSISIWE,Ndebele
SIBUSISO,Southern African
SIBUSISO,Zulu
SIBUSISO,Swazi
SIBUSISO,Ndebele
SIBYL,English
SIBYLLA,Late Roman
SIBYLLA,German
SIBYLLE,German
SIBYLLE,French
SID,English
SIDDHARTH,Indian
SIDDHARTH,Hindi
SIDDHARTH,Marathi
SIDDHARTH,Gujarati
SIDDHARTHA,Sanskrit
SIDDHARTHA,Bengali
SIDDHI,Indian
SIDDHI,Marathi
SIDIKA,Turkish
SIDNEY,English
SIDONIA,Late Roman
SIDONIA,Georgian
SIDONIE,French
SIDÓNIO,Portuguese
SIDONIUS,Late Roman
SIDONY,English
SIDSEL,Norwegian
SIDSEL,Danish
SIEFFRE,Welsh
SIEGBERT,German
SIEGER,Dutch
SIEGFRIED,German
SIEGFRIED,Germanic Mythology
SIEGHARD,German
SIEGHILD,German
SIEGLINDE,German
SIEGLINDE,Germanic Mythology
SIEGMAR,German
SIEGMUND,German
SIEGWARD,German
SIEM,Dutch
SIEMEN,Dutch
SIEMEN,Frisian
SIEMOWIT,Polish
SIENA,English
SIENNA,English
SIERRA,English
SIET,Frisian
SIETSE,Frisian
SIETSKE,Frisian
SIEUWERD,Dutch
SIEVERT,Low German
SIF,Norse Mythology
SIF,Danish
SIF,Icelandic
SIFISO,Southern African
SIFISO,Zulu
SIGAL,Hebrew
SIGALIT,Hebrew
SIGDAG,Ancient Germanic
SIGEBERHT,Anglo-Saxon
SIGEWEARD,Anglo-Saxon
SIGFRID ,Swedish
SIGFRID ,Norwegian
SIGFRIDO,Italian
SIGFRIDO,Spanish
SIGFRØÐR,Ancient Scandinavian
SIGGE,Swedish
SIGI,German
SIGIBERT,Ancient Germanic
SIGIFRID,Ancient Germanic
SIGIHARD,Ancient Germanic
SIGIHERI,Ancient Germanic
SIGIHILD,Ancient Germanic
SIGILIND,Ancient Germanic
SIGIMAR,Ancient Germanic
SIGIMUND,Ancient Germanic
SIGISMONDO,Italian
SIGISMUND,German
SIGISMUND,Ancient Germanic
SIGIVALD,Ancient Germanic
SIGIWARD,Ancient Germanic
SIGMUND,German
SIGMUND,Norwegian
SIGMUND,English
SIGMUND,Norse Mythology
SIGMUNDR,Ancient Scandinavian
SIGMUNDR,Norse Mythology
SIGMUNDUR,Icelandic
SIGNE,Danish
SIGNE,Norwegian
SIGNE,Swedish
SIGNE,Estonian
SIGNE,Latvian
SIGNY,Norwegian
SIGNÝ,Ancient Scandinavian
SIGNÝ,Norse Mythology
SIGNÝ,Icelandic
SIGRID,Norwegian
SIGRID,Swedish
SIGRID,Danish
SIGRID,German
SIGRID,Estonian
SIGRID,Finnish
SIGRÍÐR,Ancient Scandinavian
SIGRÚN,Ancient Scandinavian
SIGRÚN,Norse Mythology
SIGRÚN,Icelandic
SIGRUN,Norwegian
SIGRUN,German
SIGSTEINN,Ancient Scandinavian
SIGURD,Norwegian
SIGURD,Danish
SIGURD,Swedish
SIGURD,Norse Mythology
SIGURÐR,Ancient Scandinavian
SIGURÐR,Norse Mythology
SIGURÐUR,Icelandic
SIGVARD,Swedish
SIIM,Estonian
SIIRI,Estonian
SIIRI,Finnish
SIKANDAR,Urdu
SIKANDAR,Pashto
SIKKE,Frisian
SILA,Turkish
SILAS,English
SILAS,Greek
SILAS,Biblical
SILAS,Biblical Latin
SILAS,Biblical Greek
SÍLE,Irish
SÌLEAS,Scottish
SILJA,Finnish
SILJA,Estonian
SILJE,Norwegian
SILJE,Danish
SILKE,German
SILKE,Dutch
SILLE,Danish
SILOUANOS,Biblical Greek
SILPA,Biblical German
SILVA,Bulgarian
SILVA,Slovene
SILVANA,Italian
SILVANO,Italian
SILVANUS,Roman Mythology
SILVANUS,Ancient Roman
SILVANUS,Biblical
SILVANUS,Biblical Latin
SILVER,English
SILVESTER,Slovak
SILVESTER,Slovene
SILVESTER,Serbian
SILVESTER,German
SILVESTER,English
SILVESTER,Late Roman
SILVESTR,Czech
SILVESTR,Russian
SILVESTRA,Slovene
SILVESTRA,Italian
SILVESTRE,Spanish
SILVESTRE,Portuguese
SILVESTRO,Italian
SÍLVIA,Portuguese
SÍLVIA,Catalan
SILVIA,Italian
SILVIA,Spanish
SILVIA,Portuguese
SILVIA,Romanian
SILVIA,Slovak
SILVIA,German
SILVIA,Dutch
SILVIA,English
SILVIA,Late Roman
SILVIA,Roman Mythology
SILVIE,Czech
SILVIJA,Latvian
SILVIJA,Lithuanian
SILVIJA,Croatian
SILVIJA,Serbian
SILVIJA,Slovene
SILVIJA,Macedonian
SILVIJO,Croatian
SÍLVIO,Portuguese
SILVIO,Italian
SILVIO,Spanish
SILVIU,Romanian
SILVIUS,Late Roman
SILVIUS,Roman Mythology
SILVIYA,Bulgarian
SIMA ,Persian
SIMA ,Indian
SIMA ,Hindi
SIMA ,Marathi
SIMA ,Bengali
SIMÃO,Portuguese
SIMAS,Lithuanian
SIMBA ,Southern African
SIMBA ,Shona
SIMBA ,Eastern African
SIMBA ,Swahili
SIMCHA,Hebrew
ŠIME,Croatian
SIME,Macedonian
SIMEN,Norwegian
SIMEON,Biblical
SIMEON,Bulgarian
SIMEON,Serbian
SIMGE,Turkish
SIMIN,Persian
SIMION,Romanian
SIMISOLA,Western African
SIMISOLA,Yoruba
SIMIYU,Eastern African
SIMIYU,Luhya
ŠIMO,Croatian
SIMO,Finnish
SIMO,Serbian
ŠIMON,Czech
ŠIMON,Slovak
SIMÓN,Spanish
SIMON ,English
SIMON ,French
SIMON ,Swedish
SIMON ,Norwegian
SIMON ,Danish
SIMON ,German
SIMON ,Dutch
SIMON ,Hungarian
SIMON ,Slovene
SIMON ,Romanian
SIMON ,Macedonian
SIMON ,Georgian
SIMON ,Biblical
SIMON ,Biblical Latin
SIMON ,Biblical Greek
SIMON ,Ancient Greek
SIMON ,Greek Mythology
ŠIMONA,Czech
SIMONA,Italian
SIMONA,Czech
SIMONA,Slovak
SIMONA,Romanian
SIMONA,Lithuanian
SIMONA,Slovene
SIMONA,Bulgarian
SIMONA,Macedonian
SIMONAS,Lithuanian
SIMONE ,French
SIMONE ,English
SIMONE ,German
SIMONE ,Dutch
SIMONE ,Danish
SIMONE ,Portuguese
SIMONE ,Italian
SIMONETTA,Italian
SIMONETTE,English
SIMONI,Georgian
SIMONIDES,Ancient Greek
SIMONNE,French
SIMONU,Old Church Slavic
SIMRAN,Punjabi
SIMRAN,Indian
SIMRAN,Hindi
SIMRAN,Marathi
ŠIMUN,Croatian
SIN,Semitic Mythology
SIN-AHHI-ERIBA,Ancient Assyrian
SINCLAIR,English
SINDRE,Norwegian
SINDRI,Norse Mythology
SINDRI,Ancient Scandinavian
SINDRI,Icelandic
SINDY,English
SÍNE,Irish
SÌNE,Scottish
SINÉAD,Irish
SÌNEAG,Scottish
SINEM,Turkish
SINGH,Indian
SINI,Finnish
SINIKKA,Finnish
SINIŠA,Croatian
SINIŠA,Serbian
SINJIN,English
SINTA,Javanese
SIOBHÁN,Irish
SÍOFRA,Irish
SÌOLTACH,Scottish
SÍOMHA,Irish
SIÔN,Welsh
SIONANN,Irish Mythology
SIONED,Welsh
SIÔR,Welsh
SIORS,Welsh
SIORUS,Welsh
SIOTHRÚN,Irish
SIPHO,Southern African
SIPHO,Zulu
SIPHO,Xhosa
SIPHO,Ndebele
SIQINIQ,Indigenous American
SIQINIQ,Inuit
SIRAN,Armenian
SIRANUSH,Armenian
SIRI,Swedish
SIRI,Norwegian
SIRI,Danish
SIRIA,Italian
ŞIRÎN,Kurdish
ŞIRIN,Turkish
SIRIPORN,Thai
SIRIUS,Astronomy
SIRJE,Estonian
SIRPA,Finnish
SIRVARD,Armenian
SIRVART,Armenian
SISAY,Eastern African
SISAY,Amharic
SISEL,Yiddish
SISKO,Finnish
SISSEL,Norwegian
SISSIE,English
SISSINNGUAQ,Indigenous American
SISSINNGUAQ,Greenlandic
SISSY,English
SISTO,Italian
SISU,Finnish
SITA,Hinduism
SITA,Indian
SITA,Hindi
SITA,Nepali
SITARA,Urdu
SÍTHEACH,Irish
SITHEMBILE,Southern African
SITHEMBILE,Zulu
SÍTHMAITH,Irish
SITI,Malay
SITI,Indonesian
SITORA,Tajik
SITORA,Uzbek
SITTI,Filipino
SITTI,Maguindanao
SITTI,Tausug
SITTI,Malay
SITTI,Indonesian
SI-U,Korean
SIV,Swedish
SIV,Norwegian
SIV,Norse Mythology
SIVA,Tamil
SIVA,Indian
SIVA,Telugu
SIVA,Kannada
SIVA,Malayalam
ŞIVAN,Kurdish
SIVAN,Hebrew
SIVE,Irish
SIVERT,Norwegian
SIVERT,Swedish
ŠIWA,Slavic Mythology
SIWAN,Welsh
SIWARD,Ancient Germanic
SI-WOO,Korean
SIXTE,French
SIXTEN,Swedish
SIXTINE,French
SIXTUS,Late Roman
SIYABONGA,Southern African
SIYABONGA,Zulu
SIYABONGA,Ndebele
SIZWE,Southern African
SIZWE,Xhosa
SJAAK,Dutch
SJAKIE,Dutch
SJANG,Limburgish
SJAREL,Limburgish
SJEF,Dutch
SJENG,Limburgish
SJOERD,Frisian
SJOERD,Dutch
SJORS,Dutch
SJRA,Limburgish
SJURD,Norwegian
SKADI,Norse Mythology
SKAIDRĪTE,Latvian
SKAISTĖ,Lithuanian
SKANDA,Hinduism
SKAÐI,Norse Mythology
SKENANDOA,Indigenous American
SKENANDOA,Oneida
SKËNDER,Albanian
SKENDER,Bosnian
SKULD,Norse Mythology
SKY,English
SKYE,English
SKYLA,English
SKYLAR,English
SKYLER,English
SLAĐANA,Serbian
SLAĐANA,Croatian
SLADE,English
SLADJANA,Serbian
SLÁINE,Irish
SLÁINE,Irish Mythology
SLÀINE,Scottish
SLAMET,Javanese
SLAVA,Russian
SLAVA,Slovene
SLAVA,Croatian
SLAVEN,Croatian
SLAVEN,Serbian
SLAVĚNA,Czech
SLAVICA,Serbian
SLAVICA,Croatian
SLAVICA,Slovene
SLAVICA,Macedonian
SLAVITSA,Medieval Slavic
SLÁVKA,Czech
SLÁVKA,Slovak
SLAVKA,Slovene
SLAVKA,Serbian
SLAVKA,Croatian
SLAVKA,Bulgarian
SLAVKA,Macedonian
SLAVKO,Croatian
SLAVKO,Serbian
SLAVKO,Slovene
SLAVKO,Macedonian
SLAVKO,Bulgarian
SLAVOMÍR,Czech
SLAVOMÍR,Slovak
SLAVOMIR,Croatian
SLAVOMIR,Serbian
SLAVOMIR,Medieval Slavic
SLAVOMÍRA,Czech
SLAVOMÍRA,Slovak
SŁAWOMIR,Polish
SŁAWOMIRA,Polish
SLOAN,English
SLOANE,English
SLOBODAN,Serbian
SLOBODAN,Macedonian
SLOBODAN,Croatian
SLOBODANKA,Serbian
SLOBODANKA,Croatian
SLUAGHADHÁN,Ancient Irish
SLY,English
SMADAR,Hebrew
SMARAGDA,Greek
SMARAGDOS,Late Greek
SMÉAGOL,Literature
SMILJANA,Croatian
SMILJANA,Serbian
SMILTĖ,Lithuanian
SMITH,English
SNEHA,Indian
SNEHA,Hindi
SNEHA,Marathi
SNEHA,Bengali
SNEHA,Kannada
SNEŽANA,Serbian
SNEZHANA,Russian
SNEZHANA,Bulgarian
SNEZHANA,Macedonian
SNJEŽANA,Croatian
SNJEŽANA,Serbian
SNORRE,Norwegian
SNORRI,Ancient Scandinavian
SNORRI,Icelandic
SOAN,French
SOBESLAV,Medieval Slavic
SOBIESŁAW,Polish
SOBIESŁAWA,Polish
SOCORRO,Spanish
SÓCRATES,Spanish
SÓCRATES,Portuguese
SOCRATES,Ancient Greek
SOFFÍA,Icelandic
SOFÍA,Spanish
SOFIA,Greek
SOFIA,Italian
SOFIA,Portuguese
SOFIA,Catalan
SOFIA,Swedish
SOFIA,Norwegian
SOFIA,Danish
SOFIA,German
SOFIA,Finnish
SOFIA,Estonian
SOFIA,Slovak
SOFIA,Romanian
SOFIA,Russian
SOFIA,Ukrainian
SOFIA,Bulgarian
SOFIE,German
SOFIE,Danish
SOFIE,Swedish
SOFIE,Norwegian
SOFIE,Dutch
SOFIE,Czech
SOFIJA,Serbian
SOFIJA,Croatian
SOFIJA,Macedonian
SOFIJA,Lithuanian
SOFIJA,Latvian
SOFIYA,Russian
SOFIYA,Ukrainian
SOFIYA,Bulgarian
SOFOKLIS,Greek
SOFRON,Russian
SOFRON,Ukrainian
SOFRONIO,Spanish
SOFYA,Russian
SOHAIL,Urdu
SOHAN,French
SOHEIL,Persian
SOHEILA,Persian
SOHRAB,Persian
SOHRAB,Persian Mythology
SOHVI,Finnish
SOILE,Finnish
SOILI,Finnish
SOINI,Finnish
SOKOL,Albanian
SOKRATES,Ancient Greek
SOKRATIS,Greek
SOL ,Spanish
SOL ,Portuguese
SOL ,Jewish
SOLANGE,French
SÓLDÍS,Icelandic
SOLE,Italian
SOLEDAD,Spanish
SOLEIL,Various
SOLÈNE,French
SÓLEY,Icelandic
SOLFRID,Norwegian
SOLINE,French
SÓLJA,Faroese
SOLLEMNIA,Late Roman
SOLLY,Jewish
SOLOMIYA,Ukrainian
SOLOMON,Biblical
SOLOMON,English
SOLOMON,Jewish
SOLOMON,Biblical Latin
SOLOMON,Biblical Greek
SOLON,Ancient Greek
SOLONGO,Mongolian
SÓLVEIG,Ancient Scandinavian
SÓLVEIG,Icelandic
SOLVEIG,Norwegian
SOLVEIG,Swedish
SOLVEIG,Danish
SOLVEIGA,Latvian
SOLVEIGA,Lithuanian
SOLVEJ,Danish
SØLVI,Norwegian
SOLVIG,Swedish
SŌMA,Japanese
SOMA,Hungarian
SOMAYEH,Persian
SOMBOON,Thai
SOMCHAI,Thai
SOMERLED,Scottish
SOMHAIRLE,Scottish
SOMHAIRLE,Irish
SOMMER,English
SOMPORN,Thai
SOMSAK,Thai
SƠN,Vietnamese
SOŇA,Czech
SOŇA,Slovak
SONA ,Indian
SONA ,Hindi
SONA ,Turkmen
SONA ,Armenian
SONAL,Indian
SONAL,Hindi
SONAL,Marathi
SONAL,Gujarati
SONAM,Tibetan
SONAM,Bhutanese
SONAM,Indian
SONAM,Hindi
SONAM,Marathi
SONDRA,English
SONDRE,Norwegian
SONER,Turkish
SONGÜL,Turkish
SONIA,English
SONIA,Italian
SONIA,Spanish
SONIA,Portuguese
SONIA,Romanian
SONIA,Polish
SONJA,German
SONJA,Dutch
SONJA,Swedish
SONJA,Norwegian
SONJA,Danish
SONJA,Icelandic
SONJA,Finnish
SONJA,Slovene
SONJA,Serbian
SONJA,Croatian
SONJA,Macedonian
SONJE,German
SONNIE,English
SONNY,English
SONYA,Russian
SONYA,English
SOODEH,Persian
SOO-JIN,Korean
SOPHEA,Khmer
SOPHEAP,Khmer
SOPHIA,English
SOPHIA,Greek
SOPHIA,German
SOPHIA,Ancient Greek
SOPHIE,French
SOPHIE,English
SOPHIE,German
SOPHIE,Dutch
SOPHOCLES,Ancient Greek
SOPHOKLES,Ancient Greek
SOPHOS,Ancient Greek
SOPHRON,Ancient Greek
SOPHRONIA,Literature
SOPHRONIA,Late Greek
SOPHRONIOS,Late Greek
SOPHRONIUS,Late Greek
SOPHUS,Ancient Greek
SOPHY,English
SOPIO,Georgian
SORA,Japanese
SORAIA,Portuguese
SORAYA,Persian
SORAYA,Spanish
SORAYA,French
SORAYA,Portuguese
SORCHA,Irish
SORCHA,Scottish
SÖREN,Swedish
SÖREN,German
SØREN,Danish
SORIN,Romanian
SORINA,Romanian
SORLEY,Scottish
SORLEY,Irish
SORNE,Basque
SOROUSH,Persian Mythology
SOROUSH,Persian
SORREL,English
SOSIGENES,Ancient Greek
SOSIMO,Spanish
SOSLAN,Ossetian
SOSO,Georgian
SOSRUKO,Caucasian Mythology
SOSTRATE,Ancient Greek
SŌTA,Japanese
SOTA,Japanese
SOTERIOS,Late Greek
SOTH,Khmer
SOTHY,Khmer
SOTIRIA,Greek
SOTIRIOS,Greek
SOTIRIS,Greek
SOTIROULA,Greek
SOTOS,Greek
SOUAD,Arabic
SOUDEH,Persian
SOULEYMANE,Western African
SOUMA,Japanese
SOUSANNA,Biblical Greek
SOUTA,Japanese
SOVANNA,Khmer
SPARROW,English
SPARTACUS,History
SPARTAK,Russian
SPARTAK,Ukrainian
SPARTAK,Bulgarian
SPARTAK,Albanian
SPARTAK,Armenian
SPARTAK,Georgian
SPAS,Bulgarian
ŠPELA,Slovene
SPENCER,English
SPERANTIA,Late Roman
SPIKE,English
SPIRIDON,Greek
SPIRIDON,Serbian
SPIRIDON,Croatian
SPIRIT,English
SPIRO,Greek
SPIROS,Greek
SPOCK,Popular Culture
SPOMENKA,Croatian
SPRING,English
SPRITA,Esperanto
SPURIUS,Ancient Roman
SPYRIDON,Greek
SPYRIDON,Late Greek
SPYRIDOULA,Greek
SPYRO,Greek
SPYROS,Greek
SRAOSHA,Persian Mythology
SREĆKO,Croatian
SREĆKO,Serbian
SREČKO,Slovene
SREE,Indian
SREE,Telugu
SREE,Tamil
SRI,Indian
SRI,Telugu
SRI,Tamil
SRI,Indonesian
SRIDEVI,Indian
SRIDEVI,Telugu
SRIDEVI,Tamil
SRINIVAS,Indian
SRINIVAS,Telugu
SRINIVAS,Kannada
SRINIVAS,Tamil
SROEL,Yiddish
SSANYU,Eastern African
SSANYU,Ganda
STAAS,Dutch
STACE,Medieval English
STACE,English
STACEE,English
STACEY,English
STACI,English
STACIA,English
STACIE,English
STACY,English
STAFFAN,Swedish
STAFFORD,English
STÅLE,Norwegian
STÁLI,Ancient Scandinavian
STAMATIA,Greek
STAMATIOS,Greek
STAMATIS,Greek
STAMEN,Bulgarian
STAMEN,Macedonian
STAN ,English
STAN ,Romanian
STAN ,Dutch
STÁŇA,Czech
STANA,Serbian
STANA,Croatian
STANE,Slovene
STANFORD,English
STANIMIR,Bulgarian
STANIMIR,Serbian
STANIMIR,Medieval Slavic
STANISLAO,Italian
STANISLAS,History
STANISLAU,Belarusian
STANISLAV,Czech
STANISLAV,Slovak
STANISLAV,Russian
STANISLAV,Ukrainian
STANISLAV,Bulgarian
STANISLAV,Slovene
STANISLAV,Serbian
STANISLAV,Croatian
STANISLAV,Medieval Slavic
STANISLAVA,Czech
STANISLAVA,Slovak
STANISLAVA,Bulgarian
STANISLAVA,Serbian
STANISLAVA,Croatian
STANISLAVA,Slovene
STANISLAVA,Russian
STANISLAVA,Medieval Slavic
STAŅISLAVS,Latvian
STANISŁAW,Polish
STANISŁAWA,Polish
STANISLOVA,Lithuanian
STANISLOVAS,Lithuanian
STANKA,Slovene
STANKA,Croatian
STANKA,Bulgarian
STANKO,Slovene
STANKO,Croatian
STANKO,Serbian
STANKO,Bulgarian
STANLEY,English
STAR,English
STARLA,English
STARR,English
STAS,Russian
STAŠA,Serbian
STAŠA,Slovene
STAŠA,Croatian
STASĖ,Lithuanian
STASIA,Polish
STASYA,Russian
STASYS,Lithuanian
STATHIS,Greek
STAV,Hebrew
STAVROS,Greek
STAVROULA,Greek
STE,English
STEAFAN,Scottish
STEAPHAN,Scottish
STEEN,Danish
STEENIE,Scottish
STEF,Dutch
ŠTEFA,Croatian
ŠTEFAN,Slovak
ŠTEFAN,Slovene
ȘTEFAN,Romanian
STEFÁN,Icelandic
STEFAN,German
STEFAN,Swedish
STEFAN,Norwegian
STEFAN,Danish
STEFAN,Dutch
STEFAN,Polish
STEFAN,Bulgarian
STEFAN,Serbian
STEFAN,Macedonian
ȘTEFANA,Romanian
STEFANA,Bulgarian
STEFANA,Serbian
STEFANI,English
STEFANI,Bulgarian
ŠTEFÁNIA,Slovak
ȘTEFANIA,Romanian
STEFÁNIA,Hungarian
STEFANIA,Italian
STEFANIA,Polish
STEFANIA,Greek
STEFANIE,German
STEFANIE,Dutch
STEFANIE,Danish
ŠTEFANIJA,Slovene
ŠTEFANIJA,Croatian
STEFANIJA,Lithuanian
STEFANIJA,Macedonian
STEFANIYA,Russian
STEFANIYA,Bulgarian
STEFANIYA,Ukrainian
STEFANO,Italian
STEFANOS,Greek
STEFANS,Latvian
STEFANU,Corsican
STEFANU,Old Church Slavic
STEFANUS,Dutch
STEFCIA,Polish
STEFEK,Polish
STEFFAN,Welsh
STEFFEN,Low German
STEFFEN,Danish
STEFFEN,Norwegian
STEFFEN,Dutch
STEFFI,German
STEFFIE,German
ŠTEFICA,Croatian
ŠTEFKA,Slovene
STEFKA,Bulgarian
STEIN,Norwegian
STEINAR,Norwegian
STEINARR,Ancient Scandinavian
STEINGRÍMR,Ancient Scandinavian
STEINGRÍMUR,Icelandic
STEINN,Icelandic
STEINN,Ancient Scandinavian
STEINUNN,Icelandic
STEINUNN,Ancient Scandinavian
STELA,Romanian
STELA,Bulgarian
STELA,Croatian
STELA,Czech
STELA,Slovak
STELARA,Esperanto
STELIAN,Romanian
STELIANA,Romanian
STELIOS,Greek
STELLA ,English
STELLA ,Italian
STELLA ,Dutch
STELLA ,German
STELLA ,Greek
STELLAN,Swedish
STEN,Swedish
STEN,Danish
STEN,Norwegian
STEN,Estonian
ŠTĚPÁN,Czech
STEPAN,Russian
STEPAN,Ukrainian
STEPAN,Armenian
STEPANE,Georgian
ŠTĚPÁNKA,Czech
STEPH,English
STEPHAN,German
STEPHAN,Dutch
STÉPHANE,French
STEPHANI,English
STEPHANIA,English
STÉPHANIE,French
STEPHANIE,English
STEPHANIE,German
STEPHANOS,Ancient Greek
STEPHANOS,Biblical Greek
STEPHANOS,Greek
STEPHANUS,Biblical Latin
STEPHANY,English
STEPHEN,English
STEPHEN,Biblical
STEPONAS,Lithuanian
STEREN,Cornish
STERLING,English
STERRE,Dutch
STEVAN,Serbian
STEVE,English
STEVEN,English
STEVEN,Dutch
STEVIE,English
STEVO,Serbian
STEVO,Croatian
STEVO,Macedonian
STEW,English
STEWART,English
STEWART,Scottish
STIAN,Norwegian
STIEN,Dutch
STIG,Swedish
STIG,Norwegian
STIG,Danish
STÍGANDR,Ancient Scandinavian
STIGR,Ancient Scandinavian
STIINA,Finnish
STIJN,Dutch
STINA,Swedish
STINA,Norwegian
STINA,Danish
STINE,Danish
STINE,Norwegian
STIOFÁN,Irish
STIPAN,Croatian
STIPE,Croatian
STIPO,Croatian
STIRLING,English
STITHULF,Anglo-Saxon
STJEPAN,Croatian
STJEPAN,Serbian
ST JOHN,English
STOJA,Croatian
STOJAN,Macedonian
STOJAN,Serbian
STOJAN,Croatian
STOJAN,Slovene
STOJKO,Macedonian
STONE,English
STORM,English
STORM,Dutch
STORM,Danish
STORM,Norwegian
STOŠIJA,Croatian
STOYAN,Bulgarian
STOYANKA,Bulgarian
STOYKO,Bulgarian
STRATON,Ancient Greek
STRIBOG,Slavic Mythology
STU,English
STUART,English
STUART,Scottish
STURE,Swedish
STURE,Medieval Scandinavian
STYLIANI,Greek
STYLIANOS,Greek
STYLIANOS,Late Greek
SU ,Turkish
SU ,Chinese
SU'AD,Arabic
SUAD,Arabic
SUAD,Bosnian
SUAD,Albanian
SUADA,Bosnian
SUADA,Albanian
SUBHASH,Indian
SUBHASH,Hindi
SUBHASH,Marathi
SUBHASH,Gujarati
SUBHASH,Bengali
SU-BIN,Korean
SUBIRA,Eastern African
SUBIRA,Swahili
SUBRAHMANYA,Hinduism
SUBRAHMANYA,Indian
SUBRAHMANYA,Telugu
SUBRAMANIAM,Tamil
SUBRAMANIAN,Tamil
SUCHART,Thai
SUDARSHAN,Indian
SUDARSHAN,Hindi
SUDARSHAN,Marathi
SUDARSHAN,Telugu
SUDARSHAN,Tamil
SUDARSHAN,Kannada
SUDARSHANA,Indian
SUDARSHANA,Hindi
SUDE,Turkish
SUDENAZ,Turkish
SUDHEER,Indian
SUDHEER,Telugu
SUDHEER,Kannada
SUDHIR,Indian
SUDHIR,Marathi
SUDHIR,Hindi
SUDHIR,Kannada
SUDHIR,Telugu
SUE,English
SUELLEN,English
SU'EN,Semitic Mythology
SUERIUS,Ancient Germanic
SUERO,Medieval Spanish
SUHA,Arabic
SUHAIL,Arabic
SUHAIL,Urdu
SUHAILA,Arabic
SUHARTO,Javanese
SUHAYL,Arabic
SÜHEYL,Turkish
SÜHEYLA,Turkish
SUIBHNE,Ancient Irish
SUIBNE,Ancient Irish
SUIJIN,Japanese Mythology
SUJAY,Bengali
SUJAY,Indian
SUJAY,Marathi
SU-JIN,Korean
SUK,Korean
SUKARNO,Javanese
SUKHBIR,Indian
SUKHDEEP,Indian
SUKHON,Thai
SUKHRAB,Kazakh
SUKHRAB,Kyrgyz
SUKHWINDER,Indian
SUKIE,English
SUK-JA,Korean
ŞÜKRI,Turkish
ŞÜKRIYE,Turkish
SULABHA,Indian
SULABHA,Marathi
SULAIMAN,Arabic
SULAIMAN,Indonesian
SULAIMAN,Malay
SULAYMAN,Arabic
ŞULE,Turkish
SULEIMAN,History
SÜLEÝMAN,Turkmen
SÜLEYMAN,Turkish
SULISŁAW,Polish
SULJO,Bosnian
SULLIVAN,English
SULO,Finnish
SULTAN,Arabic
SULTAN,Turkish
SULTAN,Urdu
SULTAN,Bengali
SULTAN,Avar
SULTANA,Arabic
SULTANA,Urdu
SULTANA,Bengali
SUMAN,Bengali
SUMAN,Indian
SUMAN,Hindi
SUMAN,Marathi
SUMAN,Telugu
SUMAN,Kannada
SUMAN,Nepali
SUMANTRA,Bengali
SUMARLIÐI,Ancient Scandinavian
SUMATI,Hinduism
SUMATI,Indian
SUMATI,Hindi
SUMAYYA,Arabic
SUMEET,Indian
SUMEET,Hindi
SUMEET,Marathi
SUMEET,Bengali
SUMEET,Punjabi
SUMEJA,Bosnian
SÜMEYYE,Turkish
SUMIKO,Japanese
SUMIT,Indian
SUMIT,Hindi
SUMIT,Marathi
SUMIT,Bengali
SUMIT,Punjabi
SUMMANUS,Roman Mythology
SUMMER,English
SUMON,Bengali
SUNA,Turkish
SUNAN,Thai
SUNČANA,Croatian
SUNČICA,Croatian
SUNČICA,Serbian
SUNDAR,Tamil
SUNDAR,Indian
SUNDAR,Hindi
SUNDARA,Hinduism
SUNDAY,English
SUNDER,Indian
SUNDER,Hindi
SUNDER,Tamil
SUNDRI,Ancient Scandinavian
SUNE,Swedish
SUNE,Danish
SUNG,Korean
SUNG-HO,Korean
SUNG-HOON,Korean
SUNG-HYUN,Korean
SUNG-JIN,Korean
SUNG-MIN,Korean
SUNG-SOO,Korean
SUNI,Ancient Scandinavian
SUNIL,Indian
SUNIL,Hindi
SUNIL,Marathi
SUNIL,Bengali
SUNIL,Assamese
SUNIL,Gujarati
SUNIL,Punjabi
SUNIL,Telugu
SUNIL,Tamil
SUNIL,Kannada
SUNIL,Malayalam
SUNIL,Nepali
SUNITA,Hinduism
SUNITA,Indian
SUNITA,Hindi
SUNITA,Marathi
SUNITA,Nepali
SUNITHA,Indian
SUNITHA,Kannada
SUNITHA,Telugu
SUNITHA,Tamil
SUNITHA,Malayalam
SUNITI,Indian
SUNITI,Hindi
SUNNGIFU,Anglo-Saxon
SUNNIFA,Medieval Scandinavian
SUNNIVA,Norwegian
SUNNY,English
SUNSHINE,English
SUOMA,Finnish
SURAJ,Indian
